R_angstrom,E_FIC_aug-cc-pV5Z_hartree
2.3333333333333335,-1.00908627342279
2.338138138138138,-1.00896614689896
2.342942942942943,-1.00884751057102
2.3477477477477477,-1.0087303484949
2.352552552552553,-1.00861464483684
2.3573573573573574,-1.00850038387406
2.3621621621621625,-1.00838754999539
2.366966966966967,-1.0082761277019
2.3717717717717717,-1.00816610160731
2.3765765765765767,-1.00805745643854
2.3813813813813813,-1.00795017703622
2.3861861861861864,-1.00784424835505
2.390990990990991,-1.00773965546422
2.395795795795796,-1.00763638354773
2.4006006006006007,-1.00753441790474
2.4054054054054057,-1.00743374394984
2.4102102102102103,-1.00733434721325
2.415015015015015,-1.00723621334113
2.41981982,-1.00713932809567
2.4246246246246246,-1.00704367735527
2.4294294294294296,-1.00694924711472
2.4342342342342342,-1.00685602348517
2.4390390390390393,-1.00676399269432
2.443843843843844,-1.00667314108631
2.4486486486486485,-1.00658345512185
2.4534534534534536,-1.00649492137812
2.458258258258258,-1.00640752654875
2.463063063063063,-1.00632125744365
2.467867867867868,-1.00623610098907
2.472672672672673,-1.00615204422732
2.4774774774774775,-1.00606907431667
2.4822822822822825,-1.00598717853117
2.487087087087087,-1.00590634426043
2.4918918918918918,-1.0058265590094
2.496696696696697,-1.00574781039814
2.5015015015015014,-1.0056700861615
2.5063063063063065,-1.00559337414886
2.511111111111111,-1.00551766232384
2.515915915915916,-1.0054429387639
2.5207207207207207,-1.00536919166004
2.525525525525526,-1.00529640931643
2.5303303303303304,-1.00522458014996
2.535135135135135,-1.00515369268991
2.53993994,-1.00508373557749
2.5447447447447447,-1.00501469756538
2.5495495495495497,-1.0049465675173
2.5543543543543543,-1.00487933440754
2.5591591591591594,-1.00481298732043
2.563963963963964,-1.00474751544992
2.568768768768769,-1.00468290809905
2.5735735735735736,-1.00461915467916
2.5783783783783782,-1.00455624470982
2.5831831831831833,-1.00449416781789
2.587987987987988,-1.00443291373719
2.592792792792793,-1.00437247230776
2.5975975975975976,-1.00431283347531
2.6024024024024026,-1.0042539872907
2.6072072072072072,-1.00419592390923
2.6120120120120123,-1.00413863359008
2.616816816816817,-1.00408210669571
2.6216216216216215,-1.00402633369108
2.6264264264264265,-1.00397130514318
2.631231231231231,-1.00391701172027
2.636036036036036,-1.00386344419127
2.640840840840841,-1.00381059342502
2.645645645645646,-1.00375845038973
2.6504504504504505,-1.00370700615215
2.6552552552552555,-1.003656251877
2.66006006,-1.00360617882622
2.6648648648648647,-1.00355677835828
2.66966967,-1.00350804192748
2.6744744744744744,-1.00345996108325
2.6792792792792794,-1.00341252746945
2.684084084084084,-1.00336573282361
2.688888888888889,-1.00331956897621
2.6936936936936937,-1.00327402785005
2.6984984984984988,-1.0032291014594
2.7033033033033034,-1.00318478190937
2.708108108108108,-1.0031410613951
2.712912912912913,-1.00309793220107
2.7177177177177176,-1.00305538670039
2.7225225225225227,-1.003013417354
2.7273273273273273,-1.00297201670998
2.7321321321321324,-1.00293117740278
2.736936936936937,-1.0028908921525
2.741741741741742,-1.00285115376416
2.7465465465465466,-1.00281195512694
2.7513513513513512,-1.0027732892134
2.7561561561561563,-1.00273514907883
2.760960960960961,-1.00269752786044
2.765765765765766,-1.00266041877665
2.7705705705705705,-1.00262381512632
2.7753753753753756,-1.00258771028804
2.78018018,-1.00255209771938
2.7849849849849853,-1.00251697095617
2.78978979,-1.00248232361173
2.7945945945945945,-1.00244814937617
2.7993993993993995,-1.00241444201565
2.804204204204204,-1.00238119537161
2.809009009009009,-1.00234840336015
2.813813813813814,-1.00231605997113
2.818618618618619,-1.00228415926765
2.8234234234234235,-1.00225269538515
2.8282282282282285,-1.00222166253081
2.833033033033033,-1.00219105498279
2.8378378378378377,-1.0021608670895
2.8426426426426428,-1.00213109326892
2.8474474474474474,-1.00210172800788
2.8522522522522524,-1.00207276586138
2.857057057057057,-1.00204420145185
2.861861861861862,-1.00201602946846
2.8666666666666667,-1.00198824466648
2.8714714714714717,-1.00196084186653
2.8762762762762764,-1.00193381595389
2.881081081081081,-1.00190716187787
2.885885885885886,-1.00188087465108
2.8906906906906906,-1.00185494934882
2.8954954954954957,-1.00182938110833
2.9003003003003003,-1.00180416512816
2.9051051051051053,-1.00177929666756
2.90990991,-1.00175477104568
2.9147147147147145,-1.00173058364108
2.9195195195195196,-1.001706729891
2.924324324324324,-1.00168320529069
2.9291291291291293,-1.00166000539283
2.933933933933934,-1.00163712580683
2.938738738738739,-1.00161456219830
2.9435435435435435,-1.00159231028826
2.9483483483483486,-1.0015703658527
2.953153153153153,-1.00154872472182
2.957957957957958,-1.00152738277951
2.962762762762763,-1.00150633596263
2.9675675675675675,-1.00148558026057
2.9723723723723725,-1.0014651117145
2.977177177177177,-1.00144492641684
2.981981981981982,-1.00142502051069
2.9867867867867868,-1.00140539018918
2.991591591591592,-1.00138603169497
2.9963963963963964,-1.00136694131957
3.001201201201201,-1.00134811540292
3.006006006006006,-1.00132955033264
3.0108108108108107,-1.00131124254365
3.0156156156156158,-1.00129318851746
3.0204204204204204,-1.00127538478173
3.0252252252252254,-1.00125782790968
3.03003003,-1.00124051451952
3.034834834834835,-1.00122344127397
3.0396396396396397,-1.00120660487967
3.0444444444444443,-1.00119000208674
3.0492492492492493,-1.00117362968816
3.054054054054054,-1.00115748451928
3.058858858858859,-1.00114156345739
