R_angstrom,E_root0,E_root1,E_root2,E_root3,E_root4,E_root5,E_root6
1.0849699398797594,-0.6023994331250637,-0.1830461207789556,0.06190281027956418,0.061902810279566844,0.1311027830515918,0.2330676879693107,0.2648742033874334
1.0945891783567134,-0.6022927177023553,-0.18848350673237158,0.058437914899898746,0.058437914899899746,0.1277184039654946,0.22872981400305953,0.2601852497553627
1.1042084168336672,-0.6021576042014882,-0.19381960938602105,0.05504637443993904,0.05504637443994187,0.1244023707095091,0.22447249774293926,0.2555668134992061
1.1138276553106212,-0.6019953828449978,-0.19905656566617574,0.05172621998374943,0.051726219983753485,0.12115281370916026,0.220293680193707,0.2510169593786018
1.123446893787575,-0.6018072892686217,-0.20419645750929194,0.048475550372805876,0.0484755503728066,0.11796792877778295,0.2161913689785217,0.24653381821939657
1.133066132264529,-0.6015945071296107,-0.209241313841374,0.04529252934754052,0.0452925293475423,0.11484597425619791,0.21216363557902818,0.24211558429028318
1.142685370741483,-0.6013581705713962,-0.21419311244826356,0.042175382831758756,0.04217538283176181,0.11178526840365649,0.20820861272460078,0.23776051282142824
1.1523046092184368,-0.6010993665532453,-0.2190537817451369,0.03912239635175818,0.03912239635175874,0.1087841869444845,0.2043244919248277,0.2334669176515845
1.1619238476953908,-0.6008191370522178,-0.2238252024525506,0.03613191258240023,0.03613191258240389,0.10584116052458259,0.20050952113990256,0.2292331689950356
1.1715430861723446,-0.6005184811462854,-0.22850920918559975,0.03320232901305986,0.03320232901306097,0.10295467253564211,0.19676200258275672,0.22505769132649467
1.1811623246492986,-0.6001983569849716,-0.23310759196263586,0.03033209572662615,0.030332095726628205,0.10012325693174617,0.19308029064612697,0.2209389613750754
1.1907815631262524,-0.5998596836544892,-0.23762209763920833,0.02751971328531133,0.027519713285313885,0.09734549617366273,0.1894627899478214,0.21687550621287655
1.2004008016032064,-0.5995033429435495,-0.24205443127251858,0.024763730717337173,0.024763730717341892,0.09462001927373648,0.18590795348651185,0.21286590143498962
1.2100200400801602,-0.5991301810165303,-0.24640625742139055,0.022062743598947332,0.02206274359894883,0.09194549993488532,0.18241428090019152,0.20890876942746192
1.2196392785571142,-0.5987410099980858,-0.2506792013861763,0.01941539222657085,0.01941539222657168,0.08932065477824636,0.1789803168190966,0.20500277771680392
1.229258517034068,-0.5983366094765974,-0.2548748503928669,0.016820359874234192,0.01682035987423608,0.08674424165398914,0.17560464930490183,0.20114663739547856
1.238877755511022,-0.5979177279293826,-0.2589947547251453,0.014276371131624499,0.014276371131626997,0.08421505803065182,0.17228590836804608,0.19733910161852347
1.2484969939879758,-0.5974850840756545,-0.2630404288079496,0.011782190318552488,0.011782190318555097,0.08173193945848894,0.16902276455535697,0.19357896416699116
1.2581162324649298,-0.5970393681610056,-0.2670133522458071,0.009336619971655746,0.009336619971656634,0.07929375810267708,0.16581392760056657,0.18986505807416354
1.2677354709418838,-0.5965812431776025,-0.270914970818621,0.0069384993996440825,0.00693849939964486,0.07689942134225547,0.16265814513111382,0.18619625431082532
