R_angstrom,E_root_0,E_root_1,E_root_2,E_root_3,E_root_4,E_root_5,E_root_6,E_root_7,E_root_8,E_root_9
2.5879396984924625,-1.0043236054147924,-0.710539648642652,-0.6282280065687011,-0.535225007146555,-0.5259048008259486,-0.4131998595743205,-0.3379528209508894,-0.2545927399645439,-0.24125974754528326,-0.2181687306224598
2.6120603015075377,-1.0040289069874504,-0.7100235622900806,-0.6277623982721199,-0.5355369628443466,-0.5261730544543445,-0.41341727638383363,-0.3383899738322288,-0.2534564099399113,-0.24195830267597113,-0.2192781239849676
2.636180904522613,-1.0037534033902418,-0.7094786125824583,-0.6273203756117726,-0.5358777597336675,-0.5263914660708131,-0.4136374488940092,-0.3388287930607964,-0.2523364731896245,-0.24266576464143172,-0.22034169603399098
2.6603015075376883,-1.0034959172891333,-0.708906879096929,-0.6269011151166327,-0.5362467377625946,-0.5265620431261019,-0.41386000083027774,-0.339271710448776,-0.25123323237227635,-0.24338335014674525,-0.22135932643561088
2.684422110552764,-1.0032553342140558,-0.7083103375474273,-0.6265037789149048,-0.53664290340085,-0.5266870608480332,-0.4140845972640634,-0.33972078443735326,-0.2501469828673126,-0.24411174719762346,-0.22233150219984504
2.708542713567839,-1.0030306003500864,-0.7076908628919483,-0.6261275202263503,-0.53706500055432,-0.5267689890368383,-0.4143109387781385,-0.340177710534627,-0.24907800943748593,-0.2448511064367827,-0.22325932278399874
2.7326633165829146,-1.0028207202587278,-0.7070502326380289,-0.6257714884632478,-0.5375115966634418,-0.5268104056495587,-0.4145387567785217,-0.34064383987686986,-0.2480265832613755,-0.24560105473608085,-0.2241444766867307
2.75678391959799,-1.002624754553073,-0.7063901302877871,-0.6254348338898423,-0.5379811664978102,-0.5268139130401925,-0.41476780987719913,-0.3411202044426744,-0.24699295938355403,-0.24636073114525686,-0.22498919299479503
2.7809045226130653,-1.0024418175549228,-0.7057121488467761,-0.6251167118496722,-0.5384721622157742,-0.5267820676407123,-0.41499788053589104,-0.3416075461624224,-0.24712884261264548,-0.24597737461337374,-0.22579615179518045
2.805025125628141,-1.0022710749358197,-0.7050177944390671,-0.6248162865735533,-0.5389830665100962,-0.5267173282628652,-0.415228772839218,-0.3421063505695152,-0.24790373557319892,-0.24498005043290408,-0.22656840236025635
2.829145728643216,-1.0021117413753435,-0.7043084898645321,-0.6245327345073288,-0.5395124264537009,-0.52662202281865,-0.41546031046621323,-0.34261688068528895,-0.24868347671054833,-0.24400117398523027,-0.22730923839940867
2.8532663316582916,-1.0019630782572126,-0.7035855782060968,-0.6242652473103946,-0.5400588717900309,-0.5264983310146442,-0.41569233471288536,-0.34313921131952085,-0.2494659367937346,-0.24304092359483523,-0.22802207910101677
2.8773869346733667,-1.0018243913585771,-0.7028503263492049,-0.6240130343520847,-0.5406211219767626,-0.5263482789780953,-0.4159247030522669,-0.34367326210186766,-0.2502488712279437,-0.2420994513022939,-0.22871034703009482
2.9015075376884423,-1.0016950286710404,-0.7021039284881854,-0.6237753249960414,-0.5411979851508474,-0.5261737420573777,-0.41615728647730954,-0.34421882888459954,-0.25102999529194514,-0.24117688716720878,-0.22937735036714615
2.925628140703518,-1.001574378195352,-0.7013475095489285,-0.6235513703691403,-0.5417883525391535,-0.5259764525692018,-0.41638996835996034,-0.3447756121003571,-0.251807047389459,-0.24027333970998757,-0.23002617440499298
2.949748743718593,-1.0014618658281198,-0.7005821284790563,-0.6233404448159878,-0.5423911902143554,-0.5257580099332084,-0.41662264250437203,-0.34534324278943557,-0.25257783979677156,-0.23938889665686114,-0.23065959174018863
2.9738693467336685,-1.0013569533414546,-0.6998087815613401,-0.6231418472090606,-0.5430055309504993,-0.5255198917483284,-0.4168552129666604,-0.34592130438810087,-0.25334030007445185,-0.23852362593792667,-0.23127997958070576
2.9979899497487437,-1.0012591363749235,-0.6990284055217918,-0.6229549017054224,-0.5436304652991037,-0.5252634648660126,-0.41708758440602556,-0.3465093510175592,-0.2540924999878783,-0.23767757688586807,-0.23188926704879523
3.0221105527638192,-1.0011679425869493,-0.6982418805703814,-0.6227789585165305,-0.5442651344252732,-0.5249899954561834,-0.417319670289911,-0.3471069252903538,-0.25483267204201787,-0.23685078158287945,-0.23248889364303973
3.0462311557788944,-1.0010829298067965,-0.6974500332539191,-0.6226133941549501,-0.5449087227222831,-0.524700658425683,-0.4175513822628896,-0.3477135688672737,-0.25555921986510227,-0.23604325630360612,-0.23307980168946807
3.07035175879397,-1.0010036842417596,-0.696653639372933,-0.6224576117492686,-0.545560453753885,-0.524396545574644,-0.41778263115504316,-0.3483288339893877,-0.2562707240741668,-0.2352550030040496,-0.23366243053506153
3.0944723618090455,-1.0009298188759952,-0.6958534265869591,-0.6223110409618969,-0.5462195844009659,-0.5240786728189188,-0.4180133227346089,-0.34895228897578356,-0.2569659379758157,-0.23448601080849957,-0.2342367490237659
3.1185929648241206,-1.0008609718472954,-0.6950500770352054,-0.6221731378534144,-0.5468854024318696,-0.5237479864793819,-0.4182433557203191,-0.34958352470650755,-0.25764378174278535,-0.23480228556246188,-0.233736257449754
3.142713567839196,-1.0007968049351623,-0.6942442297628094,-0.6220433845342428,-0.547557223196405,-0.5234053687225895,-0.4184726189123166,-0.35022215810052826,-0.2583033367461909,-0.23535819586276732,-0.23300571062123795
